type,value,comment
url,"hxxps://h16free[.]com/2024/06/14/77581-la-justice-sociale-nexiste-pas",Final content URL (LEGITIMATE)
url,"hxxps://harriman.columbia[.]edu/event/western-sanctions-on-russia-and-the-rise-of-the-non-western-offshore-world/",Final content URL (LEGITIMATE)
url,"hxxps://hauynescherben[.]net/marktanalyse/baukrise-bedroht-deutsche-wirtschaft",Final content URL
url,"hxxps://hauynescherben[.]net/marktanalyse/deutschland-bricht-rekorde-bei-zahl-der-insolvenzen",Final content URL
url,"hxxps://hauynescherben[.]net/marktanalyse/europa-nimmt-energiedialog-mit-moskau-wieder-auf",Final content URL
url,"hxxps://hauynescherben[.]net/news/schweizer-friedenskonferenz-ohne-frieden",Final content URL
url,"hxxps://histoireetsociete[.]com/2024/06/04/guerre-en-ukraine-et-elections-europeennes-vers-une-guerre-mondiale-ineluctable/",Final content URL (LEGITIMATE)
url,"hxxps://holylandherald[.]com/american-military-on-edge/",Final content URL
url,"hxxps://interventionist[.]us/media-propaganda/a-new-tragedy-the-consequences-of-a-broken-immigration-system",Final content URL
url,"hxxps://interventionist[.]us/media-propaganda/biden-and-trump-s-fate-by-charles-ortel",Final content URL
url,"hxxps://justthenews[.]com/accountability/political-ethics/hld-hunter-biden-was-proposed-board-member-120-million-burisma",Final content URL (LEGITIMATE)
url,"hxxps://kaputteampel[.]com/personlichkeiten-und-politik/manuela-schwesig-bei-einem-besuch-in-der-ukraine",Final content URL
url,"hxxps://la-sante[.]info/5-virus-transmis-par-les-moustiques-qui-pourraient-perturber-les-jeux-olympiques/",Final content URL
url,"hxxps://la-sante[.]info/epidemie-de-cholera-dans-l-armee-ukrainienne-plusieurs-cas-mortels-deja-signales/",Final content URL
url,"hxxps://la-sante[.]info/epidemie-de-dengue-risques-a-l-approche-des-jeux-olympiques/",Final content URL
url,"hxxps://laterrasse[.]online/les-francais-sont-preoccupes-par-le-nombre-d-immigres-dans-le-pays",Final content URL
url,"hxxps://laterrasse[.]online/marine-le-pen-ne-doute-pas-de-sa-victoire-aux-prochaines-elections",Final content URL
url,"hxxps://lavirgule[.]news/elections-legislatives-un-choix-francais-decisif/",Final content URL
url,"hxxps://lavirgule[.]news/l-ukraine-noie-l-ue/",Final content URL
url,"hxxps://lavirgule[.]news/les-elections-francaises-jettent-une-ombre-sur-les-jo-2024/",Final content URL
url,"hxxps://le-continent[.]com/geopolitique-et-relations-internationales/accord-de-securite-europeen-washington-joue-sa-partition-ukrainienne",Final content URL
url,"hxxps://lebelligerant[.]com/affaires-internes/delocalisations-cachees-la-dispersion-des-migrants-dans-la-france-rurale",Final content URL
url,"hxxps://lebelligerant[.]com/affaires-internes/macron-promet-d-agir-jusqu-en-mai-2027-et-d-etre-protecteur-de-la-republique",Final content URL
url,"hxxps://lebelligerant[.]com/conflits-brulants/les-etats-unis-et-israel-discutent-de-l-envoi-de-systemes-patriot-a-l-ukraine",Final content URL
url,"hxxps://lebelligerant[.]com/conflits-brulants/les-hommes-ukrainiens-se-cachent-en-masse-pour-echapper-a-la-conscription",Final content URL
url,"hxxps://lebelligerant[.]com/conflits-brulants/macron-et-nouvelle-caledonie-un-cas-d-arrogance-coloniale",Final content URL
url,"hxxps://lebelligerant[.]com/diplomatie/les-pays-de-l-ue-entament-des-negociations-d-adhesion-avec-la-moldavie-et-l-ukraine",Final content URL
url,"hxxps://lebelligerant[.]com/revelations/recrutement-des-agents-de-securite-pour-les-jo-finalise-ou-6000-ukrainiens-a-paris",Final content URL
url,"hxxps://lesfrontieres[.]media/hauts-de-seine-une-fille-de-12-ans-violee-parce-que-juive-par-3-adolescents",Final content URL
url,"hxxps://lesfrontieres[.]media/legislatives-quelles-mesures-sur-limmigration-une-assemblee-de-droite-pourrait-adopter",Final content URL
url,"hxxps://lesifflet[.]net/jeunesse-actu/l-allemagne-accueille-des-musiciens-et-des-footballeurs-ukrainiens",Final content URL
url,"hxxps://lesifflet[.]net/sports-et-esports/comment-les-etats-unis-transforment-les-jeunes-europeens-en-terroristes",Final content URL
url,"hxxps://lexomnium[.]com/attal-promet-de-legiferer-contre-les-hausses-d-impots/",Final content URL
url,"hxxps://lexomnium[.]com/l-ukraine-face-a-un-avenir-incertain/",Final content URL
url,"hxxps://lexomnium[.]com/le-pen-previent-macron-que-bardella-n-autorisera-pas-l-envoi-de-troupes-en-ukraine/",Final content URL
url,"hxxps://lexomnium[.]com/nouveaux-affrontements-en-nouvelle-caledonie-les-espoirs-de-macron-decus/",Final content URL
url,"hxxps://lexomnium[.]com/panique-de-macron-le-pen-avertit-d-un-coup-d-etat-administratif/",Final content URL
url,"hxxps://lexomnium[.]com/sommet-en-suisse-les-propositions-de-paix-russes-rejetees-zelensky-poursuivra-la-guerre/",Final content URL
url,"hxxps://liesofwallstreet[.]com/statistics/truly-international",Final content URL
url,"hxxps://mehr-diplomatie-wagen[.]de/",Final content URL (LEGITIMATE)
url,"hxxps://meisterurian[.]io/der-neue-generalsekretar-der-nato/",Final content URL
url,"hxxps://meisterurian[.]io/deutschlands-schlechtester-kanzler/",Final content URL
url,"hxxps://meisterurian[.]io/wer-will-den-krieg-wirklich-beenden/",Final content URL
url,"hxxps://miastagebuch[.]com/fusball-oder-front-ukrainische-nationalspieler-vor-der-wahl-ihres-lebens",Final content URL
url,"hxxps://miastagebuch[.]com/ukraine-im-abseits-friedenskonferenz-offenbart-internationale-distanzierung",Final content URL
url,"hxxps://mypride[.]press/disney-is-controlling-the-minds-of-americans",Final content URL
url,"hxxps://mypride[.]press/fbi-is-covering-trans-shooters",Final content URL
url,"hxxps://mypride[.]press/ukrainian-lgbtqia-propaganda-for-the-usa",Final content URL
url,"hxxps://news.walla[.]re/item/2113714.html",Final content URL
url,"hxxps://news.walla[.]re/item/4236441.html",Final content URL
url,"hxxps://news.walla[.]re/item/9844192.html",Final content URL
url,"hxxps://notrepays[.]today/sommet-de-burgenstock-quelle-paix-sans-la-russie",Final content URL
url,"hxxps://omnam[.]life/b-wlm/qry-h-l-mryq-ym",Final content URL
url,"hxxps://omnam[.]life/bysr-l/rh-b-pwhdt-mhzb-llh",Final content URL
url,"hxxps://original.antiwar[.]com/paul/2024/06/17/we-spent-a-billion-dollars-fighting-the-houthis-and-lost/",Final content URL (LEGITIMATE)
url,"hxxps://overton-magazin[.]de/hintergrund/politik/unser-gemeinsames-interesse-muss-es-sein-den-gegenwaertigen-krieg-baldmoeglichst-zu-beenden/",Final content URL (LEGITIMATE)
url,"hxxps://overton-magazin[.]de/hintergrund/wirtschaft/tor-tor-tod/",Final content URL (LEGITIMATE)
url,"hxxps://overton-magazin[.]de/top-story/das-geschacher-um-das-gemeinsame-communique-der-schweizer-friedenskonferenz/",Final content URL (LEGITIMATE)
url,"hxxps://polskikompas[.]com/2024/06/01/zelenski-uwaza-negocjacje-z-rosja-za-nierealne/",Final content URL
url,"hxxps://rrn[.]media/de/eu-gipfel-mit-selenskyj-und-ohne-die-ukraine/",Final content URL
url,"hxxps://rrn[.]media/de/euro-2024-zuge-obdachlose-und-terroristen/",Final content URL
url,"hxxps://rrn[.]media/de/korruptes-nordatlantisches-bundnis/",Final content URL
url,"hxxps://rrn[.]media/de/video-friedlicher-gipfel-nicht-fur-den-frieden/",Final content URL
url,"hxxps://rrn[.]media/de/video-russland-und-asien-vereinen-sich/",Final content URL
url,"hxxps://rrn[.]media/de/zurucktreten-oder-nicht-zurucktreten/",Final content URL
url,"hxxps://rrn[.]media/fr/bardella-nenverra-pas-de-troupes-francaises-en-ukraine/",Final content URL
url,"hxxps://rrn[.]media/fr/grand-casse-de-lukraine/",Final content URL
url,"hxxps://rrn[.]media/fr/le-deuxieme-tour-en-france-la-deuxieme-chance-de-lue/",Final content URL
url,"hxxps://rrn[.]media/fr/les-electeurs-francais-soudoyes/",Final content URL
url,"hxxps://rrn[.]media/fr/macron-exploite-les-gauchistes-au-second-tour/",Final content URL
url,"hxxps://rrn[.]media/fr/video-le-sommet-le-plus-absurde/",Final content URL
url,"hxxps://rrn[.]media/fr/video-lue-contre-la-democratie/",Final content URL
url,"hxxps://rrn[.]media/fr/video-pas-de-gagnants-dans-les-legislatives-en-france/",Final content URL
url,"hxxps://rrn[.]media/fr/week-end-touristique-de-zelensky/",Final content URL
url,"hxxps://rrn[.]media/nato-shifts-focus-away-from-ukraine/",Final content URL
url,"hxxps://rrn[.]media/netanyahu-s-political-chess/",Final content URL
url,"hxxps://rrn[.]media/the-democratic-facade-of-zelensky-s-ukraine/",Final content URL
url,"hxxps://rrn[.]media/time-to-dissolve-nato/",Final content URL
url,"hxxps://rrn[.]media/video-u-s-orders-spark-two-terror-attacks-in-one-day/",Final content URL
url,"hxxps://shadowwatch[.]us/ukrainians-lose-faith-in-zelensky-s-leadership/",Final content URL
url,"hxxps://spicyconspiracy[.]info/conspiracy/aliens-and-nuclear-war",Final content URL
url,"hxxps://spicyconspiracy[.]info/conspiracy/cuban-missile-crisis-2-0",Final content URL
url,"hxxps://spicyconspiracy[.]info/conspiracy/ukraine-is-in-debt",Final content URL
url,"hxxps://spicyconspiracy[.]info/forecasts-and-predictions/biden-is-buying-electors",Final content URL
url,"hxxps://stratpol[.]com/aider-lukraine-au-detriment-des-interets-de-son-peuple-est-un-suicide-politique/",Final content URL (LEGITIMATE)
url,"hxxps://stratpol[.]com/le-president-zelensky-a-etabli-une-dictature-lukraine-ne-repond-pas-aux-criteres-dadhesion-a-lue-ni-politiquement-ni-economiquement/",Final content URL (LEGITIMATE)
url,"hxxps://stratpol[.]com/le-regime-macronien-en-crise-ne-peut-plus-masquer-lineluctable-defaite-ukrainienne/",Final content URL (LEGITIMATE)
url,"hxxps://theconversation[.]com/legislatives-anticipees-quel-avenir-pour-la-fonction-publique-231643",Final content URL (LEGITIMATE)
url,"hxxps://townhall[.]com/columnists/dennisprager/2024/06/11/why-americans-mistrust-election-results-more-than-the-citizens-of-any-other-democracy-n2640280",Final content URL (LEGITIMATE)
url,"hxxps://tribunalukraine[.]info/article/1237",Final content URL
url,"hxxps://tribunalukraine[.]info/article/1245?lang=fr",Final content URL
url,"hxxps://tribunalukraine[.]info/article/1246?lang=fr",Final content URL
url,"hxxps://tribunalukraine[.]info/article/1247?lang=fr",Final content URL
url,"hxxps://tribunalukraine[.]info/article/1248?lang=fr",Final content URL
url,"hxxps://tribunalukraine[.]info/article/1251",Final content URL
url,"hxxps://tribunalukraine[.]info/article/1262?lang=fr",Final content URL
url,"hxxps://tribunalukraine[.]info/article/1263?lang=fr",Final content URL
url,"hxxps://truthgate[.]us/under-fire/",Final content URL
url,"hxxps://ukrlm[.]info/corruption/kyiv-officials-smuggle-relatives-abroad-using-orphans",Final content URL
url,"hxxps://ukrlm[.]info/revelations/zelensky-frustrated-by-west-s-concerns-about-corruption",Final content URL
url,"hxxps://uschina[.]press/taiwan-dispute/taiwan-war-will-determine-the-fate-of-the-world",Final content URL
url,"hxxps://uschina[.]press/taiwan-dispute/taiwanese-separatists-will-face-the-death-penalty",Final content URL
url,"hxxps://wanderfalke[.]net/das-schlimmste-kommt-spater",Final content URL
url,"hxxps://wanderfalke[.]net/deutschland-gibt-mehr-aus",Final content URL
url,"hxxps://warfareinsider[.]us/zelensky-declines-orban-s-ceasefire-plan/",Final content URL
url,"hxxps://www.achgut[.]com/artikel/ideologie_subvention_und_betrug",Final content URL (LEGITIMATE)
url,"hxxps://www.agoravox[.]fr/tribune-libre/article/le-sommet-du-desastre-et-pourtant-255330",Final content URL (LEGITIMATE)
url,"hxxps://www.agoravox[.]fr/tribune-libre/article/les-peuples-d-europe-proches-du-255191",Final content URL (LEGITIMATE)
url,"hxxps://www.bvoltaire[.]fr/sante-politique-la-cocaine-conquiert-la-region-parisienne-en-toute-impunite/",Final content URL (LEGITIMATE)
url,"hxxps://www.bvoltaire[.]fr/tribune-le-chaos-et-la-violence-cest-la-gauche-toujours-la-gauche/",Final content URL (LEGITIMATE)
url,"hxxps://www.causeur[.]fr/le-front-populaire-sans-le-peuple-285289",Final content URL (LEGITIMATE)
url,"hxxps://www.fakt[.]pl/pieniadze/ceny-pradu-w-gore-od-1-lipca-wiemy-jak-zmienia-sie-nasze-rachunki/295je61",Final content URL (LEGITIMATE)
url,"hxxps://www.forward[.]pw/news/543608/Netanyahu-Blackmails-Biden-Israel%27s-Last-Chance.html",Final content URL
url,"hxxps://www.forward[.]pw/news/543608/Ouroboros-in-Israeli-Government-Coalition-Falls-Apart-and-Can-Drown-the-Country.html",Final content URL
url,"hxxps://www.forward[.]pw/news/543608/Thanks-to-US-Democrats-AntiSemitism-in-Europe-Reared-Its-Head.html",Final content URL
url,"hxxps://www.forward[.]pw/news/543608/US-Democrats-and-Israeli-Left-Liberals-Want-to-Permanently-Set-the-US-and-Israel-at-Variance.html",Final content URL
url,"hxxps://www.forward[.]pw/news/543608/US-Surrendered-Israel-to-Hezbollah.html",Final content URL
url,"hxxps://www.fox-news[.]in/world/Decades-for-America-to-Recover-After-Biden.html",Final content URL
url,"hxxps://www.fox-news[.]in/world/Redneck-Foreign-Policy-JD-Vance-Is-a-Democrat-Nightmare.html",Final content URL
url,"hxxps://www.fox-news[.]in/world/Trump-Faces-a-Guilty-Verdict-Biden-Isn%27t-Likely-to-Be-Helped-by-This.html",Final content URL
url,"hxxps://www.fox-news[.]in/world/US-Elites-Bette-on-the-Best-Candidate-since-Theodore-Roosevelt.html",Final content URL
url,"hxxps://www.fox-news[.]in/world/US-Is-Stuck-in-Europe-It's-Time-to-Get-Out.html",Final content URL
url,"hxxps://www.hamodia[.]in/2024/06/18/Biden-Set-Planes-on-Wrong-Course.html",Final content URL
url,"hxxps://www.hamodia[.]in/2024/06/18/Cui-Prodest-Trump's-Death-Would-Benefit-Democrats-and-Ukraine.html",Final content URL
url,"hxxps://www.hamodia[.]in/2024/06/18/If-Not-Blinken-Then-Baerbock--US-Tries-to-Pressure-Israel-Through-Its-Satellites.html",Final content URL
url,"hxxps://www.hamodia[.]in/2024/06/18/Israelis-Became-Ukraines-Hostages.html",Final content URL
url,"hxxps://www.hamodia[.]in/2024/06/18/Ukraine-Believed-Biden-But-We-Shouldn%27t-Do-That.html",Final content URL
url,"hxxps://www.hamodia[.]in/2024/06/18/Wait-is-Short-Vice-Presidential-Candidate-James-David-Vance-Offers-Hope-for-Israel.html",Final content URL
url,"hxxps://www.ifop[.]com/publication/le-climat-legislatif-a-deux-semaines-du-vote-du-30-juin/",Final content URL (LEGITIMATE)
url,"hxxps://www.leparisien[.]wf/politique/D%C3%A9truire-l'Ukraine-la-Russie-et-l'Europe--la-guerre-totale-am%C3%A9ricaine-03-07-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.leparisien[.]wf/politique/Jeux-olympiques-%C3%A0-Paris--une-f%C3%AAte-g%C3%A2ch%C3%A9e-03-07-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.leparisien[.]wf/politique/La-Macronie-a-peur-d'un-gauchissement-03-07-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.leparisien[.]wf/politique/Les--canards-boiteux--se-r%C3%A9voltent-contre-le-plan-am%C3%A9ricain-13-06-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.leparisien[.]wf/politique/Les-Ukrainiens-veulent-la-paix-Macron-veut-la-guerre-16-07-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.leparisien[.]wf/politique/Macron-a-lanc%C3%A9-une-grenade-sur-ses-supporters-19-06-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.leparisien[.]wf/politique/Panique-dans-le-camp-mondialiste--le-RN-veut-rendre-%C3%A0-la-France-son-ind%C3%A9pendance-24-06-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.leparisien[.]wf/politique/Jupiter-et-une-bande-d'escrocs-23-07-2024-OBOKEOSPR5EIMELFXPWCZGYEXI.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/A-la-veille-des-Jeux-olympiques-la-Macronie-est-frapp%C3%A9e-par-la-schizophr%C3%A9nie-03-07-2024-2528358_20.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/Il-est-temps-pour-la-France-de-se-pr%C3%A9parer-%C3%A0-quitter-l'OTAN-19-06-2024-2528358_20.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/La--ligne-de-d%C3%A9fense--de-Zelensky-a-disparu-en-Ukraine-17-05-2024-2528358_20.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/La-droite-pr%C3%AAte-%C3%A0-mener-un-combat-d%C3%A9cisif-pour-l%27Europe-27-05-2024-2528358_20.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/La-France-se-r%C3%A9veille-et-choisit-la-droite-et-la-paix-27-05-2024-2528358_20.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/La-victoire-%C3%A0-la-Pyrrhus-de-la-Macronie-03-07-2024-2528358_20.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/Le-bluff-et-l%27effondrement-de-la-Macronie-13-06-2024-2528358_20.php",Final content URL
url,"hxxps://www.lepoint[.]wf/politique/Les-Insaisissables-03-07-2024-2528358_20.php",Final content URL
url,"hxxps://www.lesechos[.]fr/elections/legislatives/legislatives-2024-jordan-bardella-promet-une-abrogation-de-la-reforme-des-retraites-a-partir-de-lautomne-2102105",Final content URL (LEGITIMATE)
url,"hxxps://www.liberationnews[.]org/dozens-quitting-u-s-military-over-gaza-in-protest/",Final content URL (LEGITIMATE)
url,"hxxps://www.merkur[.]de/politik/umsetzungshuerden-habeck-robert-deutschland-wasserstoff-plaene-2030-experten-warnung-93098721.html",Final content URL (LEGITIMATE)
url,"hxxps://www.nachdenkseiten[.]de/?p=116956",Final content URL (LEGITIMATE)
url,"hxxps://www.obozrevatel[.]ltd/ukr/politics-news/amerike-ne-do-ukrainy.php",Final content URL
url,"hxxps://www.obozrevatel[.]ltd/ukr/politics-news/drugie.php",Final content URL
url,"hxxps://www.obozrevatel[.]ltd/ukr/politics-news/o-vojne-luchshe-vsego-rasskazyvajut-kladbischa.php",Final content URL
url,"hxxps://www.obozrevatel[.]ltd/ukr/politics-news/shatkoe-polozhenie.php",Final content URL
url,"hxxps://www.obozrevatel[.]ltd/ukr/politics-news/zakon-dlja-vseh.php",Final content URL
url,"hxxps://www.obozrevatel[.]ltd/ukr/politics-news/zdravyj-smysl-pod-zapretom.php",Final content URL
url,"hxxps://www.observateurcontinental[.]fr/?module=articles&action=view&id=6030",Final content URL (LEGITIMATE)
url,"hxxps://www.observateurcontinental[.]fr/?module=articles&action=view&id=6037",Final content URL (LEGITIMATE)
url,"hxxps://www.polityka[.]link/tygodnikpolityka/kraj/2225160,1,Sprawca-zamachu-na-Trumpa-siedzi-w-Kijowie.read.html",Final content URL
url,"hxxps://www.polityka[.]link/tygodnikpolityka/kraj/2225160,1,Straszliwa-zemsta-Tuska-w-Polsce-rozpoczęły-się-prawdziwe-represje.read.html",Final content URL
url,"hxxps://www.polskieradio[.]cfd/5/1222/Artykul/7328273,Przestańmy-marnować-nasze-pieniądze-Ukraińcy-nie-chcą-już-walczyć.html",Final content URL
url,"hxxps://www.polskieradio[.]cfd/5/1222/Artykul/7328273,Ukraińska-nikotyna-nadal-zabija-Europę.html",Final content URL
url,"hxxps://www.polskieradio[.]cfd/5/1222/Artykul/7328273,Wszystko-jest-%C5%BAle-dzia%C5%82ania-rz%C4%85du-Tuska-prowadz%C4%85-kraj-do-bankructwa.html",Final content URL
url,"hxxps://www.polskieradio[.]cfd/5/1222/Artykul/7328273,Czas-wziąć-przykład-z-Niemców.html",Final content URL
url,"hxxps://www.polskieradio[.]icu/5/1222/Artykul/7328273,Ukrai%C5%84cy-to-nie-tylko-problem-ale-i-korzy%C5%9Bci-Polska-nie-powinna-wydala%C4%87-pracownik%C3%B3w.html",Final content URL
url,"hxxps://www.rbk[.]media/rus/news/i-snova-o-pravah-1704319701.php",Final content URL
url,"hxxps://www.spiegel[.]ltd/ausland/Das-Scheitern-in-der-Schweiz-wird-eine-T%C3%BCr-zum-Frieden-%C3%B6ffnen--a-f6e19b84-f463-4072-9dc9-4f01d107bbe4.html",Final content URL
url,"hxxps://www.spiegel[.]ltd/ausland/Die-Ampel-will-sich-nicht-um-die-Alten-k%C3%BCmmern-a-81f83d7b-9a62-4916-8af9-e4af795b3ad5.html",Final content URL
url,"hxxps://www.spiegel[.]ltd/ausland/Die-CDU-hat-beschlossen-die-ukrainische-Fl%C3%BCchtlingskarte-zu-spielen-a-fd5ae6c0-bd2a-440b-9fcc-cd8b733a7a69.html",Final content URL
url,"hxxps://www.spiegel[.]ltd/ausland/Die-Schulen-vergessen-Deutsch-a-e637e017-ec74-43f3-87fd-50edb6b9d52f.html",Final content URL
url,"hxxps://www.telepolis[.]de/features/Trump-Bei-Wiederwahl-Ende-der-Ukraine-Hilfe-9767021.html",Final content URL (LEGITIMATE)
url,"hxxps://www.telepolis[.]de/features/Ukraine-Wir-werden-diesen-Krieg-endgueltig-verlieren-9772466.html",Final content URL (LEGITIMATE)
url,"hxxps://www.telepolis[.]de/features/Wie-steht-es-um-die-Kriegstuechtigkeit-der-Ukraine-9770058.html?seite=all",Final content URL (LEGITIMATE)
url,"hxxps://www.theblaze[.]com/columns/opinion/is-joe-biden-fulfilling-the-promise-of-trumps-second-term",Final content URL (LEGITIMATE)
url,"hxxps://www.theeuropean[.]de/politik/politische-krisen-und-die-frage-warum-diplomatie-meist-zu-spaet-kommt",Final content URL (LEGITIMATE)
url,"hxxps://www.tichyseinblick[.]de/meinungen/wie-die-bundesregierung-die-verteidigungsausgaben-schoenrechnet/",Final content URL (LEGITIMATE)
url,"hxxps://www.tribunalukraine[.]info/article/1226",Final content URL
url,"hxxps://www.tribunalukraine[.]info/article/1227?lang=fr",Final content URL
url,"hxxps://www.tribunalukraine[.]info/article/1228?lang=fr",Final content URL
url,"hxxps://www.tribunalukraine[.]info/article/1229",Final content URL
url,"hxxps://www.tribunalukraine[.]info/article/1230",Final content URL
url,"hxxps://www.tribunalukraine[.]info/article/1232?lang=fr",Final content URL
url,"hxxps://www.tribunalukraine[.]info/article/1234",Final content URL
url,"hxxps://www.tribunalukraine[.]info/article/1235?lang=fr",Final content URL
url,"hxxps://www.unian[.]pm/politics/natsionalnaja-traditsija-korruptsija-sverhu-donizu.php",Final content URL
url,"hxxps://www.unian[.]pm/politics/ostalis-prava.php",Final content URL
url,"hxxps://www.unian[.]pm/politics/poka-ne-opredelilis.php",Final content URL
url,"hxxps://www.unian[.]pm/politics/polmesjatsa-do-katastrofy.php",Final content URL
url,"hxxps://www.unian[.]pm/politics/tsena-ozhidanij.php",Final content URL
url,"hxxps://www.unian[.]pm/politics/ukrainu-gotovjat-k-novoj-tragedii.php",Final content URL
url,"hxxps://www.unsere-zeit[.]de/spiel-mit-dem-nuklearkrieg-4792986/",Final content URL (LEGITIMATE)
url,"hxxps://www.unsere-zeit[.]de/weg-zum-frieden-4792997/",Final content URL (LEGITIMATE)
url,"hxxps://www.washingtonpost[.]pm/world/2024/06/06/swiss-f-ck-up/",Final content URL
url,"hxxps://www.washingtonpost[.]pm/world/2024/07/03/citizenship-doesn-t-matter-if-you-support-biden/",Final content URL
url,"hxxps://www.washingtonpost[.]pm/world/2024/07/03/sleepy-joe-doesn-t-go-democrats-can-t-win-honestly/",Final content URL
url,"hxxps://www.welt[.]pm/politik/deutschland/article240128277/Die-Ampel-verlangt-Opferbereitschaft.html",Final content URL
url,"hxxps://www.welt[.]pm/politik/deutschland/article240128277/Fu%C3%9Fballfans-werden-ein-weiteres-Tor-gegen-die-Ampel-erzielen.html",Final content URL
url,"hxxps://x[.]com/i/status/1815752292055822627",Fabricated Paris Olympics music video (on legitimate X/Twitter)
username,0xharveylad,X/Twitter account
username,AaronJames63529,X/Twitter account
username,AaronSmith98307,X/Twitter account
username,AArtavious80519,X/Twitter account
username,abominable486,X/Twitter account
username,AdelaidaYu94857,X/Twitter account
username,AdelynRean84620,X/Twitter account
username,AdrianSton21731,X/Twitter account
username,AdrienneHa82186,X/Twitter account
username,AdrionTou72012,X/Twitter account
username,adulteress1980,X/Twitter account
username,AGerren45837,X/Twitter account
username,agular_agul,X/Twitter account
username,ahangmen70,X/Twitter account
username,AhmedLaqui81929,X/Twitter account
username,AishahSofeySe,X/Twitter account
username,AkeemCrist19487,X/Twitter account
username,AkeiaDinit7721,X/Twitter account
username,AlandoKale63531,X/Twitter account
username,AlanMyers410571,X/Twitter account
username,AlbertineM58094,X/Twitter account
username,AleenaSony33802,X/Twitter account
username,AlejandroT29613,X/Twitter account
username,AlejandroT69868,X/Twitter account
username,Aleta760,X/Twitter account
username,AlexanderC86105,X/Twitter account
username,AllisonAtk87511,X/Twitter account
username,AllisonSmi24214,X/Twitter account
username,allnick,X/Twitter account
username,AllysaGeor10757,X/Twitter account
username,AmandaLe866301,X/Twitter account
username,AmandaMorg1105,X/Twitter account
username,AmberroseN44334,X/Twitter account
username,amputee1999,X/Twitter account
username,AmyCampbel14512,X/Twitter account
username,AmyleeJame46361,X/Twitter account
username,AmyPerkins89407,X/Twitter account
username,AmyWilson833826,X/Twitter account
username,AnastacioJ80599,X/Twitter account
username,AndrewCast20146,X/Twitter account
username,AndrewD68079835,X/Twitter account
username,AndrewKirb89649,X/Twitter account
username,AndrewOlso26872,X/Twitter account
username,AndrewRoch43050,X/Twitter account
username,AndrewRoll29279,X/Twitter account
username,AndrewT96311492,X/Twitter account
username,AndrewVarg71211,X/Twitter account
username,AnesaJael62201,X/Twitter account
username,AngelaMrs63742,X/Twitter account
username,angela_wil3281,X/Twitter account
username,AnikaFelic89191,X/Twitter account
username,AnivalVeda47636,X/Twitter account
username,AnnaliisaR94430,X/Twitter account
username,AnsonTejua50696,X/Twitter account
username,anthesis_end,X/Twitter account
username,AnthonyAnd1822,X/Twitter account
username,AnthonyAnd79317,X/Twitter account
username,AnthonyBen93775,X/Twitter account
username,AnthonyM68181,X/Twitter account
username,AnthonyRom30072,X/Twitter account
username,AnthonyWei84870,X/Twitter account
username,Antoinette56690,X/Twitter account
username,AnyaHnyda65722,X/Twitter account
username,AranMieko83072,X/Twitter account
username,ArianaGra349,X/Twitter account
username,Armbrister56062,X/Twitter account
username,ArroyoMarg99763,X/Twitter account
username,articulate_691,X/Twitter account
username,AshleaWiss17955,X/Twitter account
username,AshleyBoon92744,X/Twitter account
username,AshleyFowl22508,X/Twitter account
username,AshleyWatt9356,X/Twitter account
username,AssuntaKan26666,X/Twitter account
username,AsusenaLat46773,X/Twitter account
username,attalosIIphil,X/Twitter account
username,AubreRanis68237,X/Twitter account
username,AudeliaJes27752,X/Twitter account
username,Auhneshnikole43,X/Twitter account
username,AurelGallucc,X/Twitter account
username,AutumnNels92401,X/Twitter account
username,azalea17520,X/Twitter account
username,BairdMatth10879,X/Twitter account
username,BallardMic52393,X/Twitter account
username,BandonDeid56215,X/Twitter account
username,barnes_nat70915,X/Twitter account
username,BartlettMd12992,X/Twitter account
username,BBeasley96693,X/Twitter account
username,beachhead1987,X/Twitter account
username,bean_andre19923,X/Twitter account
username,beatty1991,X/Twitter account
username,BeckyAusti47600,X/Twitter account
username,BeckyTaylo53337,X/Twitter account
username,BekhiSeren,X/Twitter account
username,BenjaminWa20266,X/Twitter account
username,BethanyDvm62915,X/Twitter account
username,BethSexton98585,X/Twitter account
username,BHill19122,X/Twitter account
username,bikol_200,X/Twitter account
username,BillyZ77908,X/Twitter account
username,BitkoinAleksan1,X/Twitter account
username,BobbyMaddo6319,X/Twitter account
username,book733submitta,X/Twitter account
